Car_Name,Present_Price,Selling_Price,City,Year,Kms_Driven,Fuel_Type,HorsePower,Transmission,Certified,Seller_Type,Distance2
Honda City 5th (GM2) Generation 2014 1.3 i-VTEC Prosmatec,PKR 31.85 lacs,3185000,Peshawar,2014,"265,000km",Petrol,1300cc,Automatic,Not Certified,Customer,265000
Honda City 5th (GM2) Generation 2014 Aspire 1.3 i-VTEC,PKR 30.85 lacs,3085000,Jhang,2014,"115,000km",Petrol,1300cc,Manual,Not Certified,Customer,115000
Honda City 5th (GM2) Generation 2014 Aspire 1.5 i-VTEC,PKR 35 lacs,3500000,Islamabad,2014,"38,000km",Petrol,1500cc,Manual,Not Certified,Customer,38000
Honda City 5th (GM2) Generation 2014 Aspire Prosmatec 1.3 i-VTEC,PKR 29.8 lacs,2980000,Karachi,2014,"94,280km",Petrol,1300cc,Automatic,Not Certified,Customer,94280
Honda City 5th (GM2) Generation 2014 Aspire Prosmatec 1.5 i-VTEC,PKR 37.2 lacs,3720000,Peshawar,2014,"144,250km",Petrol,1500cc,Automatic,Not Certified,Customer,144250
Honda City 5th (GM2) Generation 2015 ,PKR 26 lacs,2600000,Sialkot,2015,"120,000km",Petrol,1300cc,Automatic,Not Certified,Customer,120000
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC,PKR 35 lacs,3500000,Islamabad,2015,"40,000km",Petrol,1300cc,Manual,Not Certified,Customer,40000
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC Prosmatec,PKR 33.5 lacs,3350000,Rawalpindi,2015,"100,000km",Petrol,1300cc,Automatic,Not Certified,Customer,100000
Honda City 5th (GM2) Generation 2015 Aspire 1.3 i-VTEC,PKR 34 lacs,3400000,Lahore,2015,"135,000km",Petrol,1300cc,Manual,Not Certified,Customer,135000
Honda City 5th (GM2) Generation 2015 Aspire 1.5 i-VTEC,PKR 33.5 lacs,3350000,Islamabad,2015,"110,000km",Petrol,1500cc,Manual,Not Certified,Customer,110000
Honda City 5th (GM2) Generation 2015 Aspire Prosmatec 1.3 i-VTEC,PKR 36 lacs,3600000,Islamabad,2015,"86,000km",Petrol,1300cc,Automatic,Not Certified,Customer,86000
Honda City 5th (GM2) Generation 2015 Aspire Prosmatec 1.5 i-VTEC,PKR 36.5 lacs,3650000,Lahore,2015,"96,000km",Petrol,1500cc,Automatic,Not Certified,Customer,96000
Honda City 5th (GM2) Generation 2016 ,PKR 20 lacs,2000000,Rawalpindi,2016,"80,000km",Petrol,660cc,Automatic,Not Certified,Customer,80000
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC,PKR 37.5 lacs,3750000,Hyderabad,2016,"60,000km",Petrol,1300cc,Manual,Not Certified,Customer,60000
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC Prosmatec,PKR 36.25 lacs,3625000,Lahore,2016,"72,000km",Petrol,1300cc,Automatic,Not Certified,Customer,72000
Honda City 5th (GM2) Generation 2016 Aspire 1.3 i-VTEC,PKR 33.5 lacs,3350000,Islamabad,2016,"139,000km",Petrol,1300cc,Manual,Not Certified,Customer,139000
Honda City 5th (GM2) Generation 2016 Aspire 1.5 i-VTEC,PKR 36.25 lacs,3625000,Sialkot,2016,"13,800km",Petrol,1500cc,Manual,Not Certified,Customer,13800
Honda City 5th (GM2) Generation 2016 Aspire Prosmatec 1.3 i-VTEC,PKR 37 lacs,3700000,Islamabad,2016,"125,000km",Petrol,1300cc,Automatic,Not Certified,Customer,125000
Honda City 5th (GM2) Generation 2016 Aspire Prosmatec 1.5 i-VTEC,PKR 37.35 lacs,3735000,Islamabad,2016,"149,000km",Petrol,1500cc,Automatic,Not Certified,Customer,149000
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC,PKR 45 lacs,4500000,Lahore,2017,"107,000km",Petrol,1300cc,Manual,Not Certified,Customer,107000
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC Prosmatec,PKR 38.5 lacs,3850000,Lahore,2017,"36,000km",Petrol,1300cc,Automatic,Not Certified,Customer,36000
Honda City 5th (GM2) Generation 2017 1.5 i-VTEC,PKR 35.9 lacs,3590000,Sialkot,2017,"56,984km",Petrol,1500cc,Manual,Not Certified,Customer,56984
Honda City 5th (GM2) Generation 2017 1.5 i-VTEC Prosmatec,PKR 37.5 lacs,3750000,Islamabad,2017,"94,604km",Petrol,1500cc,Automatic,Not Certified,PakWheels,94604
Honda City 5th (GM2) Generation 2017 Aspire 1.3 i-VTEC,PKR 35.7 lacs,3570000,Lahore,2017,"50,000km",Petrol,1300cc,Manual,Not Certified,Customer,50000
Honda City 5th (GM2) Generation 2017 Aspire 1.5 i-VTEC,PKR 42 lacs,4200000,Abbottabad,2017,"105,000km",Petrol,1500cc,Manual,Not Certified,Customer,105000
Honda City 5th (GM2) Generation 2017 Aspire Prosmatec 1.3 i-VTEC,PKR 35.5 lacs,3550000,Karachi,2017,"50,000km",Petrol,1300cc,Automatic,Not Certified,Customer,50000
Honda City 5th (GM2) Generation 2017 Aspire Prosmatec 1.5 i-VTEC,PKR 43.5 lacs,4350000,Islamabad,2017,"36,871km",Petrol,1500cc,Automatic,Not Certified,Customer,36871
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC,PKR 1.1 crore,11000000,Rawalpindi,2018,"91,850km",Petrol,1300cc,Manual,Not Certified,Customer,91850
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec,PKR 44 lacs,4400000,Islamabad,2018,"21,000km",Petrol,1300cc,Automatic,Not Certified,Customer,21000
Honda City 5th (GM2) Generation 2018 1.5 i-VTEC,PKR 36.5 lacs,3650000,Lahore,2018,"59,000km",Petrol,1500cc,Manual,Not Certified,Customer,59000
Honda City 5th (GM2) Generation 2018 1.5 i-VTEC Prosmatec,PKR 40 lacs,4000000,Islamabad,2018,"100,000km",Petrol,1500cc,Automatic,Not Certified,Customer,100000
Honda City 5th (GM2) Generation 2018 Aspire 1.3 i-VTEC,PKR 35.5 lacs,3550000,Faisalabad,2018,"70,000km",Petrol,1300cc,Manual,Not Certified,Customer,70000
Honda City 5th (GM2) Generation 2018 Aspire 1.5 i-VTEC,PKR 37.5 lacs,3750000,Islamabad,2018,"96,000km",Petrol,1500cc,Manual,Not Certified,Customer,96000
Honda City 5th (GM2) Generation 2018 Aspire Prosmatec 1.3 i-VTEC,PKR 38.8 lacs,3879999,Multan,2018,"68,000km",Petrol,1300cc,Automatic,Not Certified,Customer,68000
Honda City 5th (GM2) Generation 2018 Aspire Prosmatec 1.5 i-VTEC,PKR 41.75 lacs,4175000,Islamabad,2018,"69,000km",Petrol,1500cc,Automatic,Not Certified,Customer,69000
Honda City 5th (GM2) Generation 2019 1.3 i-VTEC,PKR 41 lacs,4100000,Faisalabad,2019,"65,000km",Petrol,1300cc,Manual,Not Certified,Customer,65000
Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec,PKR 41.75 lacs,4175000,Lahore,2019,"22,000km",Petrol,1300cc,Automatic,Not Certified,Customer,22000
Honda City 5th (GM2) Generation 2019 1.5 i-VTEC,PKR 41.5 lacs,4150000,Narowal,2019,"52,500km",Petrol,1500cc,Manual,Not Certified,Customer,52500
Honda City 5th (GM2) Generation 2019 1.5 i-VTEC Prosmatec,PKR 40.95 lacs,4095000,Lahore,2019,"59,000km",Petrol,1500cc,Automatic,Not Certified,Customer,59000
Honda City 5th (GM2) Generation 2019 Aspire 1.3 i-VTEC,PKR 35.9 lacs,3590000,Rawalpindi,2019,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Honda City 5th (GM2) Generation 2019 Aspire 1.5 i-VTEC,PKR 38 lacs,3800000,Lahore,2019,"49,000km",Petrol,1500cc,Manual,Not Certified,Customer,49000
Honda City 5th (GM2) Generation 2019 Aspire Prosmatec 1.5 i-VTEC,PKR 45 lacs,4500000,Lahore,2019,"90,000km",Petrol,1500cc,Automatic,Not Certified,Customer,90000
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC,PKR 41.35 lacs,4135000,Faisalabad,2020,"54,000km",Petrol,1300cc,Manual,Not Certified,Customer,54000
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC Prosmatec,PKR 41 lacs,4100000,Burewala,2020,76km,Petrol,1300cc,Automatic,Not Certified,Customer,76
Honda City 5th (GM2) Generation 2020 1.5 i-VTEC,PKR 39.5 lacs,3950000,Lahore,2020,"128,000km",Petrol,1500cc,Manual,Not Certified,Customer,128000
Honda City 5th (GM2) Generation 2020 1.5 i-VTEC Prosmatec,PKR 45.5 lacs,4550000,Faisalabad,2020,"66,000km",Petrol,1500cc,Automatic,Not Certified,Customer,66000
Honda City 5th (GM2) Generation 2020 Aspire 1.3 i-VTEC,PKR 37.4 lacs,3740000,Islamabad,2020,"57,000km",Petrol,1300cc,Manual,Not Certified,Customer,57000
Honda City 5th (GM2) Generation 2020 Aspire 1.5 i-VTEC,PKR 40 lacs,4000000,Faisalabad,2020,"53,500km",Petrol,1500cc,Manual,Not Certified,Customer,53500
Honda City 5th (GM2) Generation 2020 Aspire Prosmatec 1.3 i-VTEC,PKR 39.5 lacs,3950000,Lahore,2020,"70,000km",Petrol,1300cc,Automatic,Not Certified,Customer,70000
Honda City 5th (GM2) Generation 2020 Aspire Prosmatec 1.5 i-VTEC,PKR 43 lacs,4300000,Sahiwal,2020,"80,000km",Petrol,1500cc,Automatic,Not Certified,Customer,80000
Honda City 5th (GM2) Generation 2021 1.3 i-VTEC,PKR 44 lacs,4400000,Lahore,2021,"59,600km",Petrol,1300cc,Manual,Not Certified,Customer,59600
Honda City 5th (GM2) Generation 2021 1.3 i-VTEC Prosmatec,PKR 45.5 lacs,4550000,Lahore,2021,"26,000km",Petrol,1300cc,Automatic,Not Certified,Customer,26000
Honda City 5th (GM2) Generation 2021 1.5 i-VTEC Prosmatec,PKR 48.5 lacs,4850000,Karachi,2021,"29,879km",Petrol,1500cc,Automatic,Certified,PakWheels,29879
Honda City 5th (GM2) Generation 2021 Aspire 1.5 i-VTEC,PKR 46.5 lacs,4650000,Lahore,2021,"40,000km",Petrol,1500cc,Automatic,Not Certified,Customer,40000
Honda City 5th (GM2) Generation 2021 Aspire Prosmatec 1.5 i-VTEC,PKR 47 lacs,4700000,Islamabad,2021,"92,000km",Petrol,1500cc,Automatic,Not Certified,Customer,92000
Honda City 6th Generation 2021 ,PKR 43 lacs,4300000,Sialkot,2021,"36,000km",Petrol,1200cc,Manual,Not Certified,Customer,36000
Honda City 6th Generation 2021 1.2L CVT,PKR 46.5 lacs,4650000,Faisalabad,2021,"18,000km",Petrol,1200cc,Automatic,Not Certified,Customer,18000
Honda City 6th Generation 2021 1.2L M/T,PKR 45 lacs,4500000,Lahore,2021,"17,593km",Petrol,1200cc,Manual,Certified,PakWheels,17593
Honda City 6th Generation 2021 1.5L ASPIRE CVT,PKR 55 lacs,5500000,Karachi,2021,"10,000km",Petrol,1500cc,Automatic,Not Certified,Customer,10000
Honda City 6th Generation 2021 1.5L ASPIRE M/T,PKR 55 lacs,5500000,Karachi,2021,300km,Petrol,1500cc,Manual,Not Certified,Customer,300
Honda City 6th Generation 2021 1.5L CVT,PKR 54 lacs,5400000,Islamabad,2021,"26,000km",Petrol,1500cc,Automatic,Not Certified,Customer,26000
Honda City 6th Generation 2022 1.2L CVT,PKR 46 lacs,4600000,Sumandari,2022,"35,000km",Petrol,1200cc,Automatic,Not Certified,Customer,35000
Honda City 6th Generation 2022 1.2L M/T,PKR 45 lacs,4500000,Lahore,2022,"16,217km",Petrol,1200cc,Manual,Not Certified,Customer,16217
Honda City 6th Generation 2022 1.5L ASPIRE CVT,PKR 60 lacs,6000000,Karachi,2022,385km,Petrol,1500cc,Automatic,Not Certified,Customer,385
Honda City 6th Generation 2022 1.5L ASPIRE M/T,PKR 48 lacs,4800000,Lahore,2022,"52,000km",Petrol,1500cc,Manual,Not Certified,Customer,52000
Honda City 6th Generation 2022 1.5L CVT,PKR 52.5 lacs,5250000,Lahore,2022,"29,000km",Petrol,1500cc,Automatic,Not Certified,Customer,29000
Honda City 6th Generation 2023 1.2L CVT,PKR 47.5 lacs,4750000,Lahore,2023,58km,Petrol,1200cc,Automatic,Not Certified,Customer,58
Honda City 6th Generation 2023 1.2L M/T,PKR 46 lacs,4600000,Multan,2023,"1,000km",Petrol,1200cc,Manual,Not Certified,Customer,1000
Honda City 6th Generation 2023 1.5L ASPIRE CVT,PKR 57 lacs,5700000,Karorelalisan,2023,"62,000km",Petrol,1500cc,Automatic,Not Certified,Customer,62000
Honda City 6th Generation 2023 1.5L ASPIRE M/T,PKR 50.5 lacs,5050000,Khanewal,2023,"65,000km",Petrol,1500cc,Manual,Not Certified,Customer,65000
Honda City 6th Generation 2023 1.5L CVT,PKR 53.5 lacs,5350000,Karachi,2023,"10,000km",Petrol,1500cc,Automatic,Not Certified,Customer,10000
Honda City 6th Generation 2024 1.2L CVT,PKR 51 lacs,5100000,Jhang,2024,"3,000km",Petrol,1200cc,Automatic,Not Certified,Customer,3000
Honda City 6th Generation 2024 1.2L M/T,PKR 45.7 lacs,4570000,Faisalabad,2024,"1,400km",Petrol,1200cc,Manual,Not Certified,Customer,1400
Honda City 6th Generation 2024 1.5L ASPIRE CVT,PKR 1 crore,10000000,Hafizabad,2024,"10,000km",Petrol,1500cc,Automatic,Not Certified,Customer,10000
Honda Civic  1977 ,PKR 12.8 lacs,1280000,Islamabad,1977,"150,000km",Petrol,1600cc,Manual,Not Certified,Customer,150000
Honda Civic  1983 ,PKR 12 lacs,1200000,Islamabad,1983,"78,000km",Petrol,1200cc,Manual,Not Certified,Customer,78000
Honda Civic  1984 ,PKR 7.5 lacs,750000,Multan,1984,"96,967km",Petrol,1300cc,Manual,Not Certified,Customer,96967
Honda Civic  1985 ,PKR 2.35 lacs,235000,Lahore,1985,"124,390km",Petrol,1300cc,Manual,Not Certified,Customer,124390
Honda Civic  1985 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 5 lacs,500000,Rawalpindi,1985,"30,000km",Petrol,1500cc,Manual,Not Certified,Customer,30000
Honda Civic  1986 ,PKR 5 lacs,500000,Islamabad,1986,1km,Petrol,1600cc,Manual,Not Certified,Customer,1
Honda Civic  1987 ,PKR 6.7 lacs,670000,Islamabad,1987,"126,000km",Petrol,1600cc,Manual,Not Certified,Customer,126000
Honda Civic  1987 VTi 1.6,PKR 3.6 lacs,360000,Rawalpindi,1987,"48,100km",Petrol,1500cc,Manual,Not Certified,Customer,48100
Honda Civic  1988 ,PKR 11.75 lacs,1175000,Swabi,1988,"100,000km",Petrol,1600cc,Manual,Not Certified,Customer,100000
Honda Civic  1988 EX,PKR 5.8 lacs,580000,Lahore,1988,"200,000km",Petrol,1600cc,Manual,Not Certified,Customer,200000
Honda Civic  1988 EXi,PKR 7.75 lacs,775000,Islamabad,1988,"400,000km",Petrol,1600cc,Manual,Not Certified,Customer,400000
Honda Civic  1988 Standard,PKR 4 lacs,400000,Islamabad,1988,999km,Petrol,1100cc,Manual,Not Certified,Customer,999
Honda Civic  1989 ,PKR 9.5 lacs,950000,Lahore,1989,12km,Petrol,1600cc,Manual,Not Certified,Customer,12
Honda Civic  1990 ,PKR 10.7 lacs,1070000,Rawalpindi,1990,"142,000km",Petrol,1500cc,Manual,Not Certified,Customer,142000
Honda Civic  1990 EXi,PKR 6.45 lacs,645000,Lahore,1990,"175,000km",Petrol,1200cc,Manual,Not Certified,Customer,175000
Honda Civic  1990 VTi 1.6,PKR 8 lacs,800000,Islamabad,1990,"100,000km",Petrol,1600cc,Manual,Not Certified,Customer,100000
Honda Civic  1991 ,PKR 6.85 lacs,685000,Karachi,1991,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Honda Civic  1992 ,PKR 7.5 crore,75000000,Karachi,1992,92km,Petrol,1600cc,Manual,Not Certified,Customer,92
Honda Civic  1992 EX,PKR 11.75 lacs,1175000,Rawalpindi,1992,"160,000km",Petrol,1500cc,Manual,Not Certified,Customer,160000
Honda Civic  1993 ,PKR 12.9 lacs,1290000,Rawalpindi,1993,"100,000km",Petrol,2400cc,Manual,Not Certified,Customer,100000
Honda Civic  1994 ,PKR 8 lacs,800000,Lahore,1994,"102,500km",Petrol,2000cc,Automatic,Not Certified,Customer,102500
Honda Civic  1994 EL,PKR 7 lacs,700000,Multan,1994,"194,000km",Petrol,1300cc,Manual,Not Certified,Customer,194000
Honda Civic  1994 EX,PKR 10.3 lacs,1030000,Sargodha,1994,"224,000km",Petrol,1500cc,Manual,Not Certified,Customer,224000
Honda Civic  1995 ,PKR 40.5 lacs,4050000,Rawalpindi,1995,100km,Petrol,2400cc,Manual,Not Certified,Customer,100
Honda Civic  1995 EL,PKR 8.5 lacs,850000,Rawalpindi,1995,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Honda Civic  1995 EX,PKR 15.75 lacs,1575000,Lahore,1995,"10,000km",Petrol,1500cc,Manual,Not Certified,Customer,10000
Honda Civic  1996 ,PKR 11.5 lacs,1150000,Karachi,1996,"94,000km",Petrol,1500cc,Automatic,Not Certified,Customer,94000
Honda Civic  1996 EXi,PKR 14 lacs,1400000,Lahore,1996,"130,000km",Petrol,1500cc,Manual,Not Certified,Customer,130000
Honda Civic  1996 EXi Automatic,PKR 15 lacs,1500000,Islamabad,1996,"250,000km",Petrol,1500cc,Automatic,Not Certified,Customer,250000
Honda Civic  1996 VTi 1.6,PKR 10.5 lacs,1050000,Lahore,1996,"255,000km",Petrol,1600cc,Manual,Not Certified,Customer,255000
Honda Civic  1996 VTi Automatic 1.6,PKR 15.5 lacs,1550000,Lahore,1996,"274,000km",Petrol,1600cc,Automatic,Not Certified,Customer,274000
Honda Civic  1997 ,PKR 14.7 lacs,1470000,Gujranwala,1997,"185,789km",Petrol,1600cc,Manual,Not Certified,Customer,185789
Honda Civic  1997 EXi,PKR 12 lacs,1200000,Rawalpindi,1997,"80,000km",Petrol,1500cc,Manual,Not Certified,Customer,80000
Honda Civic  1997 VTi 1.6,PKR 12.5 lacs,1250000,Lahore,1997,"90,000km",Petrol,1600cc,Manual,Not Certified,Customer,90000
Honda Civic  1997 VTi Automatic 1.6,PKR 11.8 lacs,1180000,SaraEAlamgir,1997,"2,000km",Petrol,1600cc,Automatic,Not Certified,Customer,2000
Honda Civic  1998 ,PKR 25 lacs,2500000,Lahore,1998,"5,000km",Petrol,2400cc,Manual,Not Certified,Customer,5000
Honda Civic  1998 EXi,PKR 16.2 lacs,1620000,Peshawar,1998,1km,Petrol,1500cc,Manual,Not Certified,Customer,1
Honda Civic  1998 EXi Automatic,PKR 16 lacs,1600000,Sargodha,1998,"25,602km",Petrol,1500cc,Automatic,Not Certified,Customer,25602
Honda Civic  1998 VTi 1.6,PKR 17 lacs,1700000,Karachi,1998,"45,000km",Petrol,1600cc,Manual,Not Certified,Customer,45000
Honda Civic  1998 VTi Automatic 1.6,PKR 13.5 lacs,1350000,MianChannu,1998,"100,000km",Petrol,1600cc,Automatic,Not Certified,Customer,100000
Honda Civic  1999 ,PKR 21 lacs,2100000,Islamabad,1999,"152,000km",Petrol,2400cc,Manual,Not Certified,Customer,152000
Honda Civic  1999 EXi,PKR 15.4 lacs,1540000,Attock,1999,"100,000km",Petrol,1500cc,Manual,Not Certified,Customer,100000
Honda Civic  1999 EXi Automatic,PKR 13.4 lacs,1340000,Karachi,1999,"129,000km",Petrol,1500cc,Automatic,Not Certified,Customer,129000
Honda Civic  1999 VTi 1.6,PKR 13 lacs,1300000,Karachi,1999,"123,456km",Petrol,1600cc,Manual,Not Certified,Customer,123456
Honda Civic  1999 VTi Automatic 1.6,PKR 12.85 lacs,1285000,Lahore,1999,"244,558km",Petrol,1600cc,Automatic,Not Certified,Customer,244558
Honda Civic  1999 VTi Oriel 1.6,PKR 16.2 lacs,1620000,FatehJang,1999,"12,500km",Petrol,1600cc,Manual,Not Certified,Customer,12500
Honda Civic  1999 VTi Oriel Automatic 1.6,PKR 16.8 lacs,1680000,Lahore,1999,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Honda Civic  2000 ,PKR 22 lacs,2200000,Rawalpindi,2000,"40,000km",Petrol,2400cc,Manual,Not Certified,Customer,40000
Honda Civic  2000 EXi,PKR 15 lacs,1500000,Karachi,2000,"100,000km",Petrol,1500cc,Manual,Not Certified,Customer,100000
Honda Civic  2000 EXi Automatic,PKR 21.5 lacs,2150000,Karachi,2000,"96,000km",Petrol,1500cc,Automatic,Not Certified,Customer,96000
Honda Civic  2000 VTi 1.6,PKR 26 lacs,2600000,Rawalpindi,2000,"17,000km",Petrol,1600cc,Manual,Not Certified,Customer,17000
Honda Civic  2000 VTi Automatic 1.6,PKR 14.6 lacs,1460000,KotMomin,2000,"315,000km",Petrol,1600cc,Automatic,Not Certified,Customer,315000
Honda Civic  2000 VTi Oriel 1.6,PKR 17.5 lacs,1750000,Islamabad,2000,"150,000km",Petrol,1600cc,Manual,Not Certified,Customer,150000
Honda Civic  2000 VTi Oriel Automatic 1.6,PKR 20 lacs,2000000,Islamabad,2000,"100,000km",Petrol,1600cc,Automatic,Not Certified,Customer,100000
Honda Civic  2001 ,PKR 14 lacs,1400000,Islamabad,2001,"50,000km",Petrol,1800cc,Automatic,Not Certified,Customer,50000
Honda Civic  2001 EXi,PKR 15.5 lacs,1550000,Faisalabad,2001,"378,530km",Petrol,1500cc,Manual,Not Certified,Customer,378530
Honda Civic  2001 EXi Automatic,PKR 13.85 lacs,1385000,Karachi,2001,"135,000km",Petrol,1500cc,Automatic,Not Certified,Customer,135000
Honda Civic  2001 EXi Prosmatec,PKR 13.5 lacs,1350000,Lahore,2001,"163,450km",Petrol,1500cc,Automatic,Not Certified,Customer,163450
Honda Civic  2001 VTi 1.6,PKR 17 lacs,1700000,Lahore,2001,"149,000km",Petrol,1600cc,Manual,Not Certified,Customer,149000
Honda Civic  2001 VTi Automatic 1.6,PKR 14.75 lacs,1475000,Karachi,2001,"180,000km",Petrol,1600cc,Automatic,Not Certified,Customer,180000
Honda Civic  2001 VTi Oriel 1.6,PKR 16.5 lacs,1650000,Lahore,2001,"146,803km",Petrol,1600cc,Manual,Not Certified,Customer,146803
Honda Civic  2001 VTi Oriel Automatic 1.6,PKR 17.5 lacs,1750000,Sialkot,2001,"155,000km",Petrol,1600cc,Automatic,Not Certified,Customer,155000
Honda Civic  2001 VTi Oriel Prosmatec 1.6,PKR 18 lacs,1800000,Mardan,2001,"44,000km",Petrol,1600cc,Automatic,Not Certified,Customer,44000
Honda Civic  2001 VTi Prosmatec 1.6,PKR 17.8 lacs,1780000,Peshawar,2001,"230,000km",Petrol,1600cc,Automatic,Not Certified,Customer,230000
Honda Civic  2002 ,PKR 18 lacs,1800000,Rawalpindi,2002,"200,000km",Petrol,1700cc,Manual,Not Certified,Customer,200000
Honda Civic  2002 EXi,PKR 16.5 lacs,1650000,Jhelum,2002,400km,Petrol,1500cc,Manual,Not Certified,Customer,400
Honda Civic  2002 EXi Prosmatec,PKR 16.9 lacs,1689999,Wahcantt,2002,"162,000km",Petrol,1500cc,Automatic,Not Certified,Customer,162000
Honda Civic  2002 VTi 1.6,PKR 21.5 lacs,2150000,Islamabad,2002,"119,500km",Petrol,1600cc,Manual,Not Certified,Customer,119500
Honda Civic  2002 VTi Oriel 1.6,PKR 16.5 lacs,1650000,Rawalpindi,2002,"150,000km",Petrol,1600cc,Manual,Not Certified,Customer,150000
Honda Civic  2002 VTi Oriel Prosmatec 1.6,PKR 20.5 lacs,2050000,Lahore,2002,"90,000km",Petrol,1600cc,Automatic,Not Certified,Customer,90000
Honda Civic  2002 VTi Prosmatec 1.6,PKR 21.5 lacs,2150000,Lahore,2002,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Honda Civic  2003 ,PKR 23.5 lacs,2350000,Islamabad,2003,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Honda Civic  2003 EXi,PKR 14.98 lacs,1498000,Charsadda,2003,"300,000km",Petrol,1500cc,Manual,Not Certified,Customer,300000
Honda Civic  2003 EXi Prosmatec,PKR 21 lacs,2100000,Mardan,2003,"120,000km",Petrol,1500cc,Automatic,Not Certified,Customer,120000
Honda Civic  2003 VTi 1.6,PKR 18.5 lacs,1850000,Taxila,2003,"160,000km",Petrol,1600cc,Manual,Not Certified,Customer,160000
Honda Civic  2003 VTi Oriel 1.6,PKR 19 lacs,1900000,Islamabad,2003,"144,000km",Petrol,1600cc,Manual,Not Certified,Customer,144000
Honda Civic  2003 VTi Oriel Prosmatec 1.6,PKR 22 lacs,2200000,Swat,2003,"240,000km",Petrol,1600cc,Automatic,Not Certified,Customer,240000
Honda Civic  2003 VTi Prosmatec 1.6,PKR 12.9 lacs,1290000,Bahawalpur,2003,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Honda Civic  2004 ,PKR 17 lacs,1700000,Multan,2004,"120,000km",Petrol,1700cc,Automatic,Not Certified,Customer,120000
Honda Civic  2004 EXi,PKR 20.5 lacs,2050000,Rawalpindi,2004,"166,000km",Petrol,1500cc,Manual,Not Certified,Customer,166000
Honda Civic  2004 EXi Prosmatec,PKR 25 lacs,2500000,Islamabad,2004,"65,000km",Petrol,1500cc,Automatic,Not Certified,Customer,65000
Honda Civic  2004 VTi 1.6,PKR 18.95 lacs,1895000,Karachi,2004,"75,000km",Petrol,1600cc,Manual,Not Certified,Customer,75000
Honda Civic  2004 VTi Oriel 1.6,PKR 18 lacs,1800000,Haripur,2004,"123,456km",Petrol,1600cc,Manual,Not Certified,Customer,123456
Honda Civic  2004 VTi Oriel Prosmatec 1.6,PKR 20.5 lacs,2050000,Rawalpindi,2004,"160,000km",Petrol,1600cc,Automatic,Not Certified,Customer,160000
Honda Civic  2004 VTi Oriel UG 1.6,PKR 15.25 lacs,1525000,Lahore,2004,"85,000km",Petrol,1600cc,Manual,Not Certified,Customer,85000
Honda Civic  2004 VTi Oriel UG Prosmatec 1.6,PKR 21 lacs,2100000,Rawalpindi,2004,"260,000km",Petrol,1600cc,Automatic,Not Certified,Customer,260000
